ubigeo,distrito,departamento,provincia,n_ipress,n_camas,n_ccpp,avg_dist_km,total_atenciones,total_atendidos,baseline_score,alternative_score,score_diff
050501,SAN MIGUEL,AYACUCHO,LA MAR,5,30.0,112,3.2207124621330805,339856.0,338026.0,0.07,0.03,0.04
060308,OXAMARCA,CAJAMARCA,CELENDIN,4,0.0,78,3.244088264461593,70.0,68.0,0.07,0.03,0.04
020703,YAUYA,ANCASH,CARLOS FERMIN FITZCARRALD,5,4.0,98,2.1107049095767296,10902.0,1965.0,0.07,0.04,0.03
021306,LLUMPA,ANCASH,MARISCAL LUZURIAGA,4,0.0,80,1.5375573717190183,3996.0,216.0,0.07,0.05,0.02
030701,CHUQUIBAMBILLA,APURIMAC,GRAU,7,0.0,132,3.6220576840150502,,,0.07,0.03,0.04
021307,LUCMA,ANCASH,MARISCAL LUZURIAGA,3,0.0,58,2.1172547655429286,,,0.07,0.04,0.03
061110,SAN GREGORIO,CAJAMARCA,SAN MIGUEL,3,0.0,62,3.6607668591493385,,,0.07,0.03,0.04
051011,SARHUA,AYACUCHO,VICTOR FAJARDO,4,0.0,74,6.395252899151212,,,0.07,0.02,0.05
051101,VILCAS HUAMAN,AYACUCHO,VILCAS HUAMAN,5,0.0,99,3.0139127631939497,4259.0,1645.0,0.07,0.03,0.04
051008,HUAMANQUIQUIA,AYACUCHO,VICTOR FAJARDO,3,0.0,56,1.7806837830353148,,,0.07,0.05,0.02
150716,SAN ANTONIO,LIMA,HUAROCHIRI,2,0.0,40,6.700235991856749,12452.0,3849.0,0.07,0.02,0.05
150608,PACARAOS,LIMA,HUARAL,4,0.0,73,6.164188541366359,,,0.07,0.02,0.05
050202,CHUSCHI,AYACUCHO,CANGALLO,5,0.0,95,4.841166372568499,255.0,254.0,0.07,0.02,0.05
120206,COMAS,JUNIN,CONCEPCION,6,0.0,117,3.39879496114198,6.0,6.0,0.07,0.03,0.04
150604,AUCALLAMA,LIMA,HUARAL,4,0.0,75,3.125933431892406,,,0.07,0.03,0.04
150406,SAN BUENAVENTURA,LIMA,CANTA,2,0.0,37,4.035468550145751,,,0.07,0.03,0.04
210205,CAMINACA,PUNO,AZANGARO,2,0.0,39,3.3113136392238744,,,0.07,0.03,0.04
090710,ÑAHUIMPUQUIO,HUANCAVELICA,TAYACAJA,1,0.0,19,2.9651415710234823,,,0.07,0.03,0.04
220509,SHANAO,SAN MARTIN,LAMAS,1,0.0,20,1.9129547312672126,,,0.07,0.04,0.03
120902,AHUAC,JUNIN,CHUPACA,2,0.0,39,1.7329730145787279,,,0.07,0.05,0.02
151013,HUAMPARA,LIMA,YAUYOS,1,0.0,19,2.240636838862715,,,0.07,0.04,0.03
100801,PANAO,HUANUCO,PACHITEA,9,0.0,176,4.932559735787347,2.0,1.0,0.07,0.02,0.05
100804,UMARI,HUANUCO,PACHITEA,4,0.0,77,2.037122858845381,,,0.07,0.04,0.03
050803,CORCULLA,AYACUCHO,PAUCAR DEL SARA SARA,1,0.0,20,2.3763544184126384,,,0.07,0.04,0.03
090507,PAUCARBAMBA,HUANCAVELICA,CHURCAMPA,5,0.0,94,1.5603423491627457,8561.0,961.0,0.07,0.05,0.02
090705,COLCABAMBA,HUANCAVELICA,TAYACAJA,8,0.0,156,2.480674725061,3298.0,3074.0,0.07,0.04,0.03
090115,PILCHACA,HUANCAVELICA,HUANCAVELICA,1,0.0,20,2.3622576238553097,6.0,6.0,0.07,0.04,0.03
050903,CHALCOS,AYACUCHO,SUCRE,1,0.0,20,2.279132999041714,,,0.07,0.04,0.03
051009,HUANCARAYLLA,AYACUCHO,VICTOR FAJARDO,3,0.0,57,5.4361378089714725,,,0.07,0.02,0.05
110211,TAMBO DE MORA,ICA,CHINCHA,1,0.0,19,2.02784774500646,,,0.07,0.04,0.03
130106,LAREDO,LA LIBERTAD,TRUJILLO,3,10.0,57,2.9171874889170346,72781.0,49723.0,0.07,0.03,0.04
080903,HUAYOPATA,CUSCO,LA CONVENCION,5,0.0,95,2.9674970560661995,,,0.07,0.03,0.04
150731,SANTO DOMINGO DE LOS OLLEROS,LIMA,HUAROCHIRI,3,0.0,59,4.224586752277542,,,0.07,0.02,0.05
051105,HUAMBALPA,AYACUCHO,VILCAS HUAMAN,2,0.0,39,3.318361186290474,,,0.07,0.03,0.04
210708,PUCARA,PUNO,LAMPA,5,0.0,97,4.261774036413017,,,0.07,0.02,0.05
150512,QUILMANA,LIMA,CAÑETE,2,6.0,41,2.950523107630416,7073.0,3009.0,0.07,0.03,0.04
240303,MATAPALO,TUMBES,ZARUMILLA,1,0.0,19,7.536980450505105,,,0.07,0.02,0.05
160301,NAUTA,LORETO,LORETO,10,20.0,195,7.947739007316834,12798.0,10919.0,0.07,0.01,0.06
160404,SAN PABLO,LORETO,MARISCAL RAMON CASTILLA,3,0.0,56,9.876474603333845,,,0.07,0.01,0.06
211307,UNICACHI,PUNO,YUNGUYO,1,0.0,19,0.988485994621058,,,0.07,0.07,0.0
211301,YUNGUYO,PUNO,YUNGUYO,10,31.0,192,1.8775043242042582,22801.0,12566.0,0.07,0.05,0.02
050103,ACOS VINCHOS,AYACUCHO,HUAMANGA,3,0.0,61,2.083537985977305,,,0.07,0.04,0.03
050105,CHIARA,AYACUCHO,HUAMANGA,5,0.0,91,3.460062521669765,,,0.07,0.03,0.04
100610,SANTO DOMINGO DE ANDA,HUANUCO,LEONCIO PRADO,1,0.0,20,7.060750804397308,,,0.07,0.02,0.05
050102,ACOCRO,AYACUCHO,HUAMANGA,5,0.0,109,3.197683125269429,762.0,751.0,0.06,0.03,0.03
130205,PAIJAN,LA LIBERTAD,ASCOPE,2,0.0,43,2.6440493892423858,1204.0,1204.0,0.06,0.03,0.03
010112,MAGDALENA,AMAZONAS,CHACHAPOYAS,2,0.0,47,4.502041249113468,,,0.06,0.02,0.04
010607,MARISCAL BENAVIDES,AMAZONAS,RODRIGUEZ DE MENDOZA,1,0.0,22,3.2889552071926116,,,0.06,0.03,0.03
020702,SAN NICOLAS,ANCASH,CARLOS FERMIN FITZCARRALD,3,4.0,65,2.153594718498229,11430.0,1387.0,0.06,0.04,0.02
150612,VEINTISIETE DE NOVIEMBRE,LIMA,HUARAL,2,0.0,42,6.665126743458548,,,0.06,0.02,0.04
020103,COLCABAMBA,ANCASH,HUARAZ,1,0.0,23,2.48927432351937,,,0.06,0.03,0.03
021404,CARHUAPAMPA,ANCASH,OCROS,1,0.0,22,1.6618993662041575,,,0.06,0.04,0.02
021010,PAUCAS,ANCASH,HUARI,2,4.0,47,2.751073298743609,,,0.06,0.03,0.03
040512,MACA,AREQUIPA,CAYLLOMA,1,0.0,23,7.143038946267216,,,0.06,0.01,0.05
040121,SANTA RITA DE SIGUAS,AREQUIPA,AREQUIPA,1,0.0,24,4.069163311917541,102.0,120.0,0.06,0.02,0.04
140302,CHOCHOPE,LAMBAYEQUE,LAMBAYEQUE,1,0.0,24,3.2111886917414534,,,0.06,0.02,0.04
030415,TINTAY,APURIMAC,AYMARAES,4,0.0,85,1.3554743231084987,29987.0,10363.0,0.06,0.05,0.01
090602,AYAVI,HUANCAVELICA,HUAYTARA,2,0.0,49,3.4588213876213154,,,0.06,0.02,0.04
090201,ACOBAMBA,HUANCAVELICA,ACOBAMBA,3,26.0,76,2.687063740890726,20264.0,18343.0,0.06,0.03,0.03
050906,MORCOLLA,AYACUCHO,SUCRE,3,0.0,73,3.5901036044735024,,,0.06,0.02,0.04
050910,SANTIAGO DE PAUCARAY,AYACUCHO,SUCRE,2,0.0,48,1.7786852592179923,,,0.06,0.04,0.02
060112,SAN JUAN,CAJAMARCA,CAJAMARCA,2,0.0,43,2.8151802616522907,52.0,51.0,0.06,0.03,0.03
040501,CHIVAY,AREQUIPA,CAYLLOMA,3,0.0,70,5.188266696839713,21869.0,13032.0,0.06,0.02,0.04
021004,CHAVIN DE HUANTAR,ANCASH,HUARI,4,8.0,97,2.708201325959989,1825.0,1475.0,0.06,0.03,0.03
040503,CABANACONDE,AREQUIPA,CAYLLOMA,2,0.0,45,6.9016727605973935,,,0.06,0.01,0.05
030706,MICAELA BASTIDAS,APURIMAC,GRAU,1,0.0,21,2.5891054435879566,,,0.06,0.03,0.03
081006,OMACHA,CUSCO,PARURO,4,0.0,93,4.435362832910364,,,0.06,0.02,0.04
021904,CASHAPAMPA,ANCASH,SIHUAS,3,0.0,70,1.8424459736360945,,,0.06,0.04,0.02
021806,NEPEÑA,ANCASH,SANTA,2,0.0,45,2.97465394569368,20454.0,14578.0,0.06,0.03,0.03
090703,ACRAQUIA,HUANCAVELICA,TAYACAJA,2,0.0,45,4.22156153415501,172.0,169.0,0.06,0.02,0.04
090702,ACOSTAMBO,HUANCAVELICA,TAYACAJA,3,0.0,71,3.123160860938745,125.0,123.0,0.06,0.03,0.03
080404,LARES,CUSCO,CALCA,4,0.0,93,5.580562687239583,,,0.06,0.02,0.04
150501,SAN VICENTE DE CAÑETE,LIMA,CAÑETE,2,154.0,95,5.3371742637815425,657570.0,514945.0,0.06,0.02,0.04
130806,HUAYO,LA LIBERTAD,PATAZ,3,0.0,67,2.1527997330026327,,,0.06,0.04,0.02
081302,CHINCHERO,CUSCO,URUBAMBA,2,0.0,43,2.459004757768987,5.0,5.0,0.06,0.03,0.03
110205,EL CARMEN,ICA,CHINCHA,3,0.0,74,3.114844340832142,,,0.06,0.02,0.04
050204,MARIA PARADO DE BELLIDO,AYACUCHO,CANGALLO,3,0.0,67,2.2315216337071546,319.0,317.0,0.06,0.03,0.03
210304,COASA,PUNO,CARABAYA,6,0.0,147,6.651194904880889,,,0.06,0.01,0.05
211210,SAN PEDRO DE PUTINA PUNCO,PUNO,SANDIA,3,10.0,69,5.358385044521114,,,0.06,0.02,0.04
130611,SALPO,LA LIBERTAD,OTUZCO,4,0.0,84,2.5078902556622187,,,0.06,0.03,0.03
040513,MADRIGAL,AREQUIPA,CAYLLOMA,1,0.0,22,7.697920740902915,,,0.06,0.01,0.05
080301,ANTA,CUSCO,ANTA,4,0.0,84,2.858652744038663,82.0,82.0,0.06,0.03,0.03
050206,TOTOS,AYACUCHO,CANGALLO,3,0.0,74,2.593009952237443,73.0,73.0,0.06,0.03,0.03
050203,LOS MOROCHUCOS,AYACUCHO,CANGALLO,6,0.0,141,2.4268093356837244,3458.0,3377.0,0.06,0.03,0.03
120704,HUASAHUASI,JUNIN,TARMA,6,0.0,143,3.5520971504307512,4308.0,4066.0,0.06,0.02,0.04
081104,COLQUEPATA,CUSCO,PAUCARTAMBO,6,0.0,139,2.994846615237745,,,0.06,0.03,0.03
100404,PINRA,HUANUCO,HUACAYBAMBA,3,0.0,63,3.1145389944764656,,,0.06,0.03,0.03
120207,HEROINAS TOLEDO,JUNIN,CONCEPCION,1,0.0,21,1.749041483377744,,,0.06,0.04,0.02
080303,CACHIMAYO,CUSCO,ANTA,1,0.0,23,2.096955230442412,,,0.06,0.03,0.03
100104,CHURUBAMBA,HUANUCO,HUANUCO,7,0.0,162,4.2374774407314195,,,0.06,0.02,0.04
060803,CHONTALI,CAJAMARCA,JAEN,3,0.0,67,3.909792045599708,1768.0,1759.0,0.06,0.02,0.04
030417,YANACA,APURIMAC,AYMARAES,2,0.0,47,2.298545926387574,28655.0,9960.0,0.06,0.03,0.03
060806,LAS PIRIAS,CAJAMARCA,JAEN,2,0.0,43,1.7329578334330094,812.0,804.0,0.06,0.04,0.02
080107,SAYLLA,CUSCO,CUSCO,1,0.0,21,1.6460865795418895,,,0.06,0.04,0.02
050901,QUEROBAMBA,AYACUCHO,SUCRE,3,0.0,73,3.7691215211270643,3790.0,3664.0,0.06,0.02,0.04
021910,SICSIBAMBA,ANCASH,SIHUAS,2,0.0,42,2.0380302604558924,,,0.06,0.04,0.02
140102,CHONGOYAPE,LAMBAYEQUE,CHICLAYO,3,8.0,67,4.322817128858654,1150.0,3157.0,0.06,0.02,0.04
030205,HUANCARAY,APURIMAC,ANDAHUAYLAS,4,0.0,85,1.9854947650602928,3.0,3.0,0.06,0.04,0.02
020601,CARHUAZ,ANCASH,CARHUAZ,7,0.0,161,2.0889603423710366,68032.0,44666.0,0.06,0.04,0.02
030404,CHAPIMARCA,APURIMAC,AYMARAES,4,0.0,88,2.629640776285651,67209.0,23011.0,0.06,0.03,0.03
030206,HUAYANA,APURIMAC,ANDAHUAYLAS,2,0.0,43,2.8543762650563704,,,0.06,0.03,0.03
120410,HUERTAS,JUNIN,JAUJA,1,0.0,21,1.2523045854142043,,,0.06,0.05,0.01
030711,TURPAY,APURIMAC,GRAU,1,0.0,23,2.515885082711405,,,0.06,0.03,0.03
010505,CONILA,AMAZONAS,LUYA,1,0.0,22,7.060926030619556,,,0.06,0.01,0.05
131104,SAYAPULLO,LA LIBERTAD,GRAN CHIMU,3,0.0,70,2.9111138213429966,,,0.06,0.03,0.03
190103,HUARIACA,PASCO,PASCO,4,0.0,86,2.14810601090524,55005.0,34383.0,0.06,0.04,0.02
090205,MARCAS,HUANCAVELICA,ACOBAMBA,2,0.0,49,3.9969983378856884,1844.0,1844.0,0.06,0.02,0.04
100508,PUNCHAO,HUANUCO,HUAMALIES,1,0.0,22,2.628211069571952,,,0.06,0.03,0.03
210601,HUANCANE,PUNO,HUANCANE,9,30.0,210,2.591223792721633,21445.0,19569.0,0.06,0.03,0.03
160304,TROMPETEROS,LORETO,LORETO,3,17.0,68,23.10554950121628,4999.0,3368.0,0.06,0.0,0.06
020203,HUACLLAN,ANCASH,AIJA,1,0.0,24,1.812406620827996,1.0,1.0,0.06,0.04,0.02
190112,VICCO,PASCO,PASCO,3,0.0,73,3.5803340346385806,,,0.06,0.02,0.04
090721,ROBLE,HUANCAVELICA,TAYACAJA,1,0.0,21,5.531230621668464,123.0,120.0,0.06,0.02,0.04
100608,CASTILLO GRANDE,HUANUCO,LEONCIO PRADO,1,0.0,22,4.787996871336212,,,0.06,0.02,0.04
010517,SAN FRANCISCO DEL YESO,AMAZONAS,LUYA,3,0.0,65,3.379351417636844,,,0.06,0.03,0.03
151033,VITIS,LIMA,YAUYOS,1,0.0,21,8.293409464620645,,,0.06,0.01,0.05
021204,HUAYLAS,ANCASH,HUAYLAS,1,0.0,22,2.965044922865389,,,0.06,0.03,0.03
211304,CUTURAPI,PUNO,YUNGUYO,1,0.0,23,1.3696709784141232,,,0.06,0.05,0.01
040401,APLAO,AREQUIPA,CASTILLA,2,32.0,53,7.201787683647083,64806.0,48254.0,0.06,0.01,0.05
021408,SAN CRISTOBAL DE RAJAN,ANCASH,OCROS,1,0.0,23,2.8963895584324812,,,0.06,0.03,0.03
151006,CACRA,LIMA,YAUYOS,2,0.0,45,8.217815486121722,,,0.06,0.01,0.05
050108,QUINUA,AYACUCHO,HUAMANGA,3,0.0,65,1.9055130184652849,,,0.06,0.04,0.02
100109,SANTA MARIA DEL VALLE,HUANUCO,HUANUCO,10,0.0,219,3.404888072179143,,,0.06,0.03,0.03
150508,LUNAHUANA,LIMA,CAÑETE,1,0.0,23,6.36529837339611,,,0.06,0.01,0.05
130614,USQUIL,LA LIBERTAD,OTUZCO,12,3.0,287,2.5869601277083025,,,0.06,0.03,0.03
220903,CACATACHI,SAN MARTIN,SAN MARTIN,2,0.0,42,1.9697807558775284,277.0,268.0,0.06,0.04,0.02
010511,MARIA,AMAZONAS,LUYA,1,0.0,23,2.959835005313312,,,0.06,0.03,0.03
180105,SAN CRISTOBAL,MOQUEGUA,MARISCAL NIETO,3,0.0,68,7.467890460386898,,,0.06,0.01,0.05
180209,QUINISTAQUILLAS,MOQUEGUA,GENERAL SANCHEZ CERRO,1,0.0,23,3.943105435642814,,,0.06,0.02,0.04
110402,LLIPATA,ICA,PALPA,1,0.0,22,1.6396193057848458,,,0.06,0.04,0.02
081008,PILLPINTO,CUSCO,PARURO,1,0.0,21,3.302589027774241,,,0.06,0.03,0.03
150905,NAVAN,LIMA,OYON,1,0.0,24,5.257559644590936,,,0.06,0.02,0.04
021901,SIHUAS,ANCASH,SIHUAS,2,4.0,43,1.9773985859539391,47316.0,33909.0,0.06,0.04,0.02
150702,ANTIOQUIA,LIMA,HUAROCHIRI,2,0.0,44,3.2095696751597234,,,0.06,0.03,0.03
130604,CHARAT,LA LIBERTAD,OTUZCO,3,0.0,70,2.006546983066082,,,0.06,0.04,0.02
130903,COCHORCO,LA LIBERTAD,SANCHEZ CARRION,5,9.0,111,2.892399816849891,54.0,54.0,0.06,0.03,0.03
210808,SANTA ROSA,PUNO,MELGAR,5,0.0,110,4.440655360467518,,,0.06,0.02,0.04
090301,LIRCAY,HUANCAVELICA,ANGARAES,12,26.0,282,3.47551063699283,246944.0,78942.0,0.06,0.02,0.04
100110,YARUMAYO,HUANUCO,HUANUCO,2,0.0,45,1.6072887076286737,,,0.06,0.04,0.02
090307,HUANCA-HUANCA,HUANCAVELICA,ANGARAES,2,0.0,42,2.335741438259476,1082.0,752.0,0.06,0.04,0.02
021006,HUACCHIS,ANCASH,HUARI,2,3.0,48,1.77075373448871,,,0.06,0.04,0.02
050805,MARCABAMBA,AYACUCHO,PAUCAR DEL SARA SARA,1,0.0,21,2.551477635404775,,,0.06,0.03,0.03
050706,PUYUSCA,AYACUCHO,PARINACOCHAS,4,0.0,85,4.213709830985478,,,0.06,0.02,0.04
190107,PAUCARTAMBO,PASCO,PASCO,9,0.0,193,3.4617219152340764,8703.0,7358.0,0.06,0.03,0.03
080904,MARANURA,CUSCO,LA CONVENCION,3,0.0,65,2.747070099256066,,,0.06,0.03,0.03
220913,SAUCE,SAN MARTIN,SAN MARTIN,2,4.0,50,3.029397904551544,5564.0,4764.0,0.06,0.03,0.03
050808,SAN JAVIER DE ALPABAMBA,AYACUCHO,PAUCAR DEL SARA SARA,1,0.0,21,3.848581258312314,,,0.06,0.02,0.04
020112,TARICA,ANCASH,HUARAZ,2,0.0,46,2.2621316985311606,,,0.06,0.03,0.03
211202,CUYOCUYO,PUNO,SANDIA,4,0.0,86,4.197239302148038,,,0.06,0.02,0.04
050406,SANTILLANA,AYACUCHO,HUANTA,4,0.0,89,2.8362673315652054,,,0.06,0.03,0.03
080204,MOSOC LLACTA,CUSCO,ACOMAYO,1,0.0,21,2.5152985069215403,,,0.06,0.03,0.03
190204,PAUCAR,PASCO,DANIEL ALCIDES CARRION,3,0.0,64,2.71606745748957,,,0.06,0.03,0.03
180201,OMATE,MOQUEGUA,GENERAL SANCHEZ CERRO,2,0.0,48,2.7411428145186236,,,0.06,0.03,0.03
050504,CHILCAS,AYACUCHO,LA MAR,2,0.0,47,3.4124314982656254,,,0.06,0.02,0.04
221004,SHUNTE,SAN MARTIN,TOCACHE,1,0.0,24,10.208624189632424,,,0.06,0.01,0.05
080408,YANATILE,CUSCO,CALCA,9,0.0,191,4.898638270570472,35.0,35.0,0.06,0.02,0.04
090119,HUANDO,HUANCAVELICA,HUANCAVELICA,6,0.0,126,2.7227871968593615,477.0,469.0,0.06,0.03,0.03
050106,OCROS,AYACUCHO,HUAMANGA,6,0.0,133,2.4042802929451335,212.0,205.0,0.06,0.03,0.03
100803,MOLINO,HUANUCO,PACHITEA,5,0.0,120,3.3550660918815955,,,0.06,0.02,0.04
120411,JANJAILLO,JUNIN,JAUJA,1,0.0,22,1.7990180290646145,,,0.06,0.04,0.02
150708,HUANZA,LIMA,HUAROCHIRI,2,0.0,49,6.129801847597756,,,0.06,0.01,0.05
120403,APATA,JUNIN,JAUJA,5,0.0,118,6.015685069780228,,,0.06,0.02,0.04
160510,JENARO HERRERA,LORETO,REQUENA,1,0.0,24,9.325129630230277,,,0.06,0.01,0.05
120405,CANCHAYLLO,JUNIN,JAUJA,1,0.0,22,9.733556900182554,,,0.06,0.01,0.05
190201,YANAHUANCA,PASCO,DANIEL ALCIDES CARRION,24,0.0,568,2.708402819919916,14499.0,11132.0,0.06,0.03,0.03
060507,TANTARICA,CAJAMARCA,CONTUMAZA,2,0.0,50,3.6123547201417585,44.0,42.0,0.05,0.02,0.03
130306,UCUNCHA,LA LIBERTAD,BOLIVAR,1,0.0,27,2.823431682777248,,,0.05,0.02,0.03
150515,SANTA CRUZ DE FLORES,LIMA,CAÑETE,1,0.0,25,3.533895879503584,,,0.05,0.02,0.03
020804,YAUTAN,ANCASH,CASMA,3,0.0,90,3.2785802916709503,,,0.05,0.02,0.03
021902,ACOBAMBA,ANCASH,SIHUAS,1,0.0,26,3.953866238120509,26110.0,4282.0,0.05,0.02,0.03
130804,HUANCASPATA,LA LIBERTAD,PATAZ,4,0.0,107,3.1349621935976595,,,0.05,0.02,0.03
110502,HUANCANO,ICA,PISCO,2,0.0,58,6.696972056635923,,,0.05,0.01,0.04
210102,ACORA,PUNO,PUNO,21,0.0,552,5.097157653742467,1216.0,866.0,0.05,0.02,0.03
021013,RAPAYAN,ANCASH,HUARI,1,0.0,29,3.167282460885272,,,0.05,0.02,0.03
061108,NANCHOC,CAJAMARCA,SAN MIGUEL,2,0.0,50,3.14281387083334,,,0.05,0.02,0.03
081305,MARAS,CUSCO,URUBAMBA,2,0.0,59,3.0645696855423363,20.0,20.0,0.05,0.02,0.03
150811,SAYAN,LIMA,HUAURA,8,0.0,231,2.859659880108693,159.0,88.0,0.05,0.02,0.03
051103,CARHUANCA,AYACUCHO,VILCAS HUAMAN,1,0.0,27,2.197596993785182,,,0.05,0.03,0.02
010308,RECTA,AMAZONAS,BONGARA,1,0.0,30,3.500927363819773,,,0.05,0.02,0.03
050302,CARAPO,AYACUCHO,HUANCA SANCOS,5,0.0,149,3.1476301501400883,,,0.05,0.02,0.03
080103,POROY,CUSCO,CUSCO,1,0.0,29,1.3875747327753154,,,0.05,0.04,0.01
120127,QUICHUAY,JUNIN,HUANCAYO,1,0.0,25,3.8247153997781664,,,0.05,0.02,0.03
210105,CAPACHICA,PUNO,PUNO,5,0.0,146,2.350977099573906,,,0.05,0.03,0.02
060504,GUZMANGO,CAJAMARCA,CONTUMAZA,2,0.0,56,2.0032702434110754,10.0,10.0,0.05,0.03,0.02
130304,LONGOTEA,LA LIBERTAD,BOLIVAR,2,0.0,51,3.724769461100189,,,0.05,0.02,0.03
100502,ARANCAY,HUANUCO,HUAMALIES,1,0.0,26,3.138894988691659,,,0.05,0.02,0.03
021805,MORO,ANCASH,SANTA,3,0.0,81,3.287463677841231,,,0.05,0.02,0.03
021503,CONCHUCOS,ANCASH,PALLASCA,4,0.0,114,4.762601724445954,4206.0,1870.0,0.05,0.02,0.03
010601,SAN NICOLAS,AMAZONAS,RODRIGUEZ DE MENDOZA,1,18.0,36,3.042645584583158,33111.0,33073.0,0.05,0.02,0.03
180207,MATALAQUE,MOQUEGUA,GENERAL SANCHEZ CERRO,2,0.0,51,4.210915407770357,,,0.05,0.02,0.03
180208,PUQUINA,MOQUEGUA,GENERAL SANCHEZ CERRO,3,0.0,87,4.476356452542802,,,0.05,0.02,0.03
040506,COPORAQUE,AREQUIPA,CAYLLOMA,1,0.0,28,3.339153720911205,,,0.05,0.02,0.03
160504,EMILIO SAN MARTIN,LORETO,REQUENA,2,0.0,53,10.603502254041855,,,0.05,0.01,0.04
050412,CHACA,AYACUCHO,HUANTA,1,0.0,26,3.0908319210795883,,,0.05,0.02,0.03
110202,ALTO LARAN,ICA,CHINCHA,2,0.0,58,5.160831781292574,,,0.05,0.01,0.04
110105,PACHACUTEC,ICA,ICA,1,0.0,26,1.805285753334425,,,0.05,0.03,0.02
050114,VINCHOS,AYACUCHO,HUAMANGA,10,0.0,279,3.5787483879505833,59.0,59.0,0.05,0.02,0.03
030408,JUSTO APU SAHUARAURA,APURIMAC,AYMARAES,2,0.0,58,2.4425409526844764,9995.0,3594.0,0.05,0.02,0.03
020503,ANTONIO RAYMONDI,ANCASH,BOLOGNESI,1,0.0,28,3.0169250389112428,,,0.05,0.02,0.03
020505,CAJACAY,ANCASH,BOLOGNESI,3,0.0,84,3.183508638140796,8.0,8.0,0.05,0.02,0.03
021510,SANTA ROSA,ANCASH,PALLASCA,1,0.0,30,6.50693915811793,,,0.05,0.01,0.04
151008,CATAHUASI,LIMA,YAUYOS,1,0.0,26,3.084942150816215,,,0.05,0.02,0.03
131101,CASCAS,LA LIBERTAD,GRAN CHIMU,6,12.0,166,4.520952253886504,11566.0,9906.0,0.05,0.02,0.03
050610,LLAUTA,AYACUCHO,LUCANAS,3,0.0,76,6.602782031693898,,,0.05,0.01,0.04
020610,TINCO,ANCASH,CARHUAZ,1,0.0,29,1.2398731881294265,,,0.05,0.04,0.01
100317,RIPAN,HUANUCO,DOS DE MAYO,4,0.0,107,2.2964221811307826,2.0,2.0,0.05,0.03,0.02
060102,ASUNCION,CAJAMARCA,CAJAMARCA,4,0.0,106,2.3597994961665716,182.0,158.0,0.05,0.03,0.02
130807,ONGON,LA LIBERTAD,PATAZ,2,0.0,56,6.610298246395506,,,0.05,0.01,0.04
060202,CACHACHI,CAJAMARCA,CAJABAMBA,9,0.0,245,3.549533890618341,34.0,34.0,0.05,0.02,0.03
080504,LANGUI,CUSCO,CANAS,2,0.0,56,3.2223637958399496,,,0.05,0.02,0.03
150720,SAN JUAN DE TANTARANCHE,LIMA,HUAROCHIRI,2,0.0,57,6.730871020437976,,,0.05,0.01,0.04
040128,YURA,AREQUIPA,AREQUIPA,3,0.0,90,9.492245499055997,,,0.05,0.01,0.04
210107,COATA,PUNO,PUNO,3,0.0,80,2.4228599435374574,,,0.05,0.03,0.02
090502,ANCO,HUANCAVELICA,CHURCAMPA,4,0.0,111,2.1473741670595845,10073.0,1664.0,0.05,0.03,0.02
130302,BAMBAMARCA,LA LIBERTAD,BOLIVAR,2,0.0,50,4.158778194942023,,,0.05,0.02,0.03
210902,CONIMA,PUNO,MOHO,2,0.0,54,2.110653870654955,,,0.05,0.03,0.02
210904,TILALI,PUNO,MOHO,2,0.0,53,1.9178281852221173,,,0.05,0.03,0.02
050405,LURICOCHA,AYACUCHO,HUANTA,3,0.0,77,2.344780248541774,,,0.05,0.03,0.02
080309,ZURITE,CUSCO,ANTA,1,0.0,29,2.865877822447784,,,0.05,0.02,0.03
100105,MARGOS,HUANUCO,HUANUCO,5,0.0,143,3.4466614480349063,213.0,189.0,0.05,0.02,0.03
021208,SANTA CRUZ,ANCASH,HUAYLAS,3,0.0,78,2.5133576974691185,,,0.05,0.03,0.02
090105,CUENCA,HUANCAVELICA,HUANCAVELICA,3,0.0,75,1.6236296471596956,,,0.05,0.04,0.01
020305,MIRGAS,ANCASH,ANTONIO RAYMONDI,4,0.0,103,1.9464179034992692,,,0.05,0.03,0.02
120903,CHONGOS BAJO,JUNIN,CHUPACA,2,0.0,55,3.6780904995859887,,,0.05,0.02,0.03
080604,MARANGANI,CUSCO,CANCHIS,4,0.0,112,5.900749799065955,,,0.05,0.01,0.04
030406,COTARUSE,APURIMAC,AYMARAES,9,0.0,263,7.545593169314004,60726.0,21472.0,0.05,0.01,0.04
050708,UPAHUACHO,AYACUCHO,PARINACOCHAS,5,0.0,147,4.0157566616811735,,,0.05,0.02,0.03
080507,QUEHUE,CUSCO,CANAS,2,0.0,55,3.1902435071027493,,,0.05,0.02,0.03
150729,SANTIAGO DE ANCHUCAYA,LIMA,HUAROCHIRI,1,0.0,28,5.233014716644894,,,0.05,0.01,0.04
020609,SHILLA,ANCASH,CARHUAZ,1,0.0,25,1.3778380079175705,,,0.05,0.04,0.01
030401,CHALHUANCA,APURIMAC,AYMARAES,3,0.0,75,3.76615457018252,74140.0,25161.0,0.05,0.02,0.03
180205,LA CAPILLA,MOQUEGUA,GENERAL SANCHEZ CERRO,2,0.0,60,9.259897231335941,,,0.05,0.01,0.04
021002,ANRA,ANCASH,HUARI,1,0.0,27,2.382376722611977,,,0.05,0.03,0.02
130402,PACANGA,LA LIBERTAD,CHEPEN,2,0.0,58,3.5407395229504344,140.0,94.0,0.05,0.02,0.03
